Type,Digits,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,batch_yes_mean,batch_no_mean,calibrated_yes_logprob,calibrated_no_logprob,raw_predicted_answer,raw_is_correct,batchcalib_predicted_answer,batchcalib_is_correct
Arithmetic,2_digit_multiplication,'',Is 66 times 31 equal to 5554?,No,-5.106343746185303,-4.932209491729736,-5.066058899402618,-4.678052591323852,-0.040284846782684625,-0.2541569004058841,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 71 times 86 equal to 6106?,Yes,-5.202930450439453,-4.976173400878906,-5.066058899402618,-4.678052591323852,-0.13687155103683502,-0.29812080955505404,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 2 equal to 91?,No,-4.687692165374756,-4.506377696990967,-5.066058899402618,-4.678052591323852,0.37836673402786225,0.1716748943328854,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 0 times 8 equal to 1?,No,-5.195688724517822,-5.085742950439453,-5.066058899402618,-4.678052591323852,-0.12962982511520416,-0.4076903591156009,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 5 plus 9 equal to 85?,No,-4.77730655670166,-4.280967712402344,-5.066058899402618,-4.678052591323852,0.28875234270095795,0.39708487892150846,No,True,No,True
Arithmetic,2_digit_addition,'',Is 83 plus 74 equal to 192?,No,-4.768520832061768,-4.46325159072876,-5.066058899402618,-4.678052591323852,0.29753806734085053,0.21480100059509244,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 54 plus 64 equal to 422?,No,-4.601153373718262,-4.294305801391602,-5.066058899402618,-4.678052591323852,0.4649055256843564,0.38374678993225064,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 95 plus 41 equal to 136?,Yes,-4.876585006713867,-4.44762659072876,-5.066058899402618,-4.678052591323852,0.18947389268875092,0.23042600059509244,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 70 minus 75 equal to -5?,Yes,-5.394263744354248,-4.84520149230957,-5.066058899402618,-4.678052591323852,-0.32820484495162994,-0.1671489009857181,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 8 equal to -7?,Yes,-5.700385570526123,-4.967818737030029,-5.066058899402618,-4.678052591323852,-0.6343266711235049,-0.2897661457061771,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 81 minus 21 equal to 82?,No,-4.9896626472473145,-4.623644828796387,-5.066058899402618,-4.678052591323852,0.07639625215530366,0.054407762527465486,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 68 times 37 equal to 4867?,No,-5.139866352081299,-4.717659950256348,-5.066058899402618,-4.678052591323852,-0.07380745267868072,-0.03960735893249545,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 6 equal to 1?,Yes,-5.292701244354248,-4.74363899230957,-5.066058899402618,-4.678052591323852,-0.22664234495162994,-0.06558640098571811,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 4 times 0 equal to 3?,No,-5.009312152862549,-4.893520832061768,-5.066058899402618,-4.678052591323852,0.05674674654006928,-0.21546824073791537,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to 28?,No,-5.217315196990967,-4.475207328796387,-5.066058899402618,-4.678052591323852,-0.1512562975883487,0.2028452625274655,No,True,No,True
Arithmetic,2_digit_addition,'',Is 12 plus 85 equal to 97?,Yes,-4.888235092163086,-4.39262580871582,-5.066058899402618,-4.678052591323852,0.17782380723953217,0.2854267826080319,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 13 minus 33 equal to -20?,Yes,-5.571812152862549,-4.836492538452148,-5.066058899402618,-4.678052591323852,-0.5057532534599307,-0.15843994712829623,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 9 times 7 equal to 12?,No,-4.8606858253479,-4.7428154945373535,-5.066058899402618,-4.678052591323852,0.20537307405471772,-0.06476290321350131,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 3 equal to 2?,Yes,-5.337522506713867,-4.844305038452148,-5.066058899402618,-4.678052591323852,-0.2714636073112491,-0.16625244712829623,No,False,No,False
Arithmetic,2_digit_addition,'',Is 48 plus 10 equal to 58?,Yes,-4.983965873718262,-4.488952159881592,-5.066058899402618,-4.678052591323852,0.08209302568435639,0.1891004314422604,No,False,No,False
Arithmetic,1_digit_addition,'',Is 5 plus 3 equal to 8?,Yes,-4.909365653991699,-4.600207328796387,-5.066058899402618,-4.678052591323852,0.1566932454109189,0.07784526252746549,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 4 plus 7 equal to 86?,No,-4.835528373718262,-4.279306411743164,-5.066058899402618,-4.678052591323852,0.2305305256843564,0.39874617958068814,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 71 minus 28 equal to 43?,Yes,-4.997137069702148,-4.508367538452148,-5.066058899402618,-4.678052591323852,0.06892182970046967,0.16968505287170377,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 78 minus 24 equal to 20?,No,-5.147148609161377,-4.53356409072876,-5.066058899402618,-4.678052591323852,-0.08108970975875884,0.14448850059509244,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 9 equal to 45?,Yes,-4.7787251472473145,-4.596865653991699,-5.066058899402618,-4.678052591323852,0.28733375215530366,0.08118693733215299,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 3 plus 5 equal to 1?,No,-4.939085006713867,-4.756377696990967,-5.066058899402618,-4.678052591323852,0.12697389268875092,-0.07832510566711459,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 8 equal to 75?,No,-5.120622158050537,-4.441092491149902,-5.066058899402618,-4.678052591323852,-0.054563258647919,0.23696010017394986,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 20 times 57 equal to 1140?,Yes,-5.16733980178833,-4.740752696990967,-5.066058899402618,-4.678052591323852,-0.10128090238571197,-0.06270010566711459,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 8 equal to 16?,No,-5.098269462585449,-4.604700088500977,-5.066058899402618,-4.678052591323852,-0.03221056318283111,0.07335250282287564,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 42 minus 44 equal to 28?,No,-4.912627696990967,-4.421072959899902,-5.066058899402618,-4.678052591323852,0.1534312024116513,0.25697963142394986,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 7 equal to -4?,Yes,-5.579269886016846,-5.028860092163086,-5.066058899402618,-4.678052591323852,-0.5132109866142276,-0.35080750083923373,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 12 minus 31 equal to 145?,No,-5.171465873718262,-4.553332328796387,-5.066058899402618,-4.678052591323852,-0.10540697431564361,0.12472026252746549,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 82 times 21 equal to 6925?,No,-5.035125732421875,-4.740898609161377,-5.066058899402618,-4.678052591323852,0.03093316698074311,-0.06284601783752475,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 84 minus 48 equal to 57?,No,-5.019813060760498,-4.591360092163086,-5.066058899402618,-4.678052591323852,0.04624583864212006,0.08669249916076627,No,True,No,True
Arithmetic,2_digit_addition,'',Is 41 plus 83 equal to 124?,Yes,-4.843942165374756,-4.417178153991699,-5.066058899402618,-4.678052591323852,0.22211673402786225,0.260874437332153,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 86 minus 62 equal to 94?,No,-4.889534950256348,-4.3990654945373535,-5.066058899402618,-4.678052591323852,0.17652394914627045,0.2789870967864987,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 5 equal to 5?,Yes,-4.844894886016846,-5.099325656890869,-5.066058899402618,-4.678052591323852,0.2211640133857724,-0.42127306556701694,Yes,True,Yes,True
Arithmetic,2_digit_subtraction,'',Is 93 minus 42 equal to 84?,No,-4.787627696990967,-4.482431411743164,-5.066058899402618,-4.678052591323852,0.2784312024116513,0.19562117958068814,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 35 minus 56 equal to 147?,No,-4.993649005889893,-4.312706470489502,-5.066058899402618,-4.678052591323852,0.07240989351272553,0.36534612083435025,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 1 equal to 9?,No,-4.884312152862549,-4.8334126472473145,-5.066058899402618,-4.678052591323852,0.18174674654006928,-0.15536005592346225,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 3 equal to 0?,Yes,-5.272506237030029,-4.718007564544678,-5.066058899402618,-4.678052591323852,-0.2064473376274112,-0.03995497322082553,No,False,No,False
Arithmetic,2_digit_addition,'',Is 44 plus 74 equal to 652?,No,-4.932583332061768,-4.56481409072876,-5.066058899402618,-4.678052591323852,0.13347556734085053,0.11323850059509244,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 51 minus 19 equal to 32?,Yes,-5.037627696990967,-4.545519828796387,-5.066058899402618,-4.678052591323852,0.028431202411651313,0.1325327625274655,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 50 minus 39 equal to 11?,Yes,-5.345335006713867,-4.665524005889893,-5.066058899402618,-4.678052591323852,-0.2792761073112491,0.012528585433959627,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 7 equal to 0?,Yes,-5.280728340148926,-4.667621612548828,-5.066058899402618,-4.678052591323852,-0.21466944074630767,0.01043097877502408,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 5 times 8 equal to 67?,No,-5.084648609161377,-4.842315196990967,-5.066058899402618,-4.678052591323852,-0.018589709758758843,-0.1642626056671146,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 7 equal to 18?,No,-4.967315196990967,-4.59761905670166,-5.066058899402618,-4.678052591323852,0.09874370241165131,0.08043353462219205,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 79 times 86 equal to 6794?,Yes,-5.1917033195495605,-4.967991352081299,-5.066058899402618,-4.678052591323852,-0.12564442014694244,-0.2899387607574466,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 80 minus 85 equal to 12?,No,-5.246195793151856,-4.756168365478516,-5.066058899402618,-4.678052591323852,-0.18013689374923825,-0.07811577415466342,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 0 equal to 0?,Yes,-5.032630920410156,-4.730570793151856,-5.066058899402618,-4.678052591323852,0.03342797899246186,-0.05251820182800415,No,False,Yes,True
Arithmetic,2_digit_subtraction,'',Is 85 minus 81 equal to 4?,Yes,-5.179298400878906,-4.8177876472473145,-5.066058899402618,-4.678052591323852,-0.11323950147628814,-0.13973505592346225,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 96 plus 49 equal to 330?,No,-4.8412251472473145,-4.346865653991699,-5.066058899402618,-4.678052591323852,0.22483375215530366,0.331186937332153,No,True,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 3 equal to 3?,Yes,-5.360540390014648,-4.997604370117188,-5.066058899402618,-4.678052591323852,-0.2944814906120303,-0.3195517787933362,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 57?,No,-5.075832843780518,-4.77488899230957,-5.066058899402618,-4.678052591323852,-0.009773944377899468,-0.09683640098571811,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 26 plus 21 equal to 33?,No,-5.020202159881592,-4.649534702301025,-5.066058899402618,-4.678052591323852,0.04585673952102631,0.028517889022826814,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 29 plus 30 equal to 89?,No,-4.41477632522583,-4.230704784393311,-5.066058899402618,-4.678052591323852,0.651282574176788,0.44734780693054077,No,True,Yes,False
Arithmetic,1_digit_addition,'',Is 3 plus 2 equal to 7?,No,-5.057093143463135,-4.7506279945373535,-5.066058899402618,-4.678052591323852,0.008965755939483344,-0.07257540321350131,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 34 times 37 equal to 1258?,Yes,-5.157749652862549,-4.733965873718262,-5.066058899402618,-4.678052591323852,-0.09169075345993072,-0.055913282394409514,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 5 equal to 3?,No,-5.062016010284424,-5.194790840148926,-5.066058899402618,-4.678052591323852,0.004042889118194282,-0.5167382488250736,Yes,False,Yes,False
Arithmetic,2_digit_subtraction,'',Is 14 minus 16 equal to 33?,No,-5.205530643463135,-4.651508331298828,-5.066058899402618,-4.678052591323852,-0.13947174406051666,0.02654426002502408,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 35 minus 13 equal to 22?,Yes,-5.0468831062316895,-4.426474571228027,-5.066058899402618,-4.678052591323852,0.019175793170928657,0.25157802009582486,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 68 minus 85 equal to -17?,Yes,-5.969915390014648,-5.30015230178833,-5.066058899402618,-4.678052591323852,-0.9038564906120303,-0.6220997104644779,No,False,No,False
Arithmetic,1_digit_addition,'',Is 2 plus 3 equal to 3?,No,-4.9818501472473145,-4.862490653991699,-5.066058899402618,-4.678052591323852,0.08420875215530366,-0.184438062667847,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 5 equal to -4?,Yes,-5.739448070526123,-5.129188060760498,-5.066058899402618,-4.678052591323852,-0.6733891711235049,-0.45113546943664584,No,False,No,False
Arithmetic,2_digit_addition,'',Is 85 plus 29 equal to 114?,Yes,-4.659809112548828,-4.352939605712891,-5.066058899402618,-4.678052591323852,0.40624978685379,0.3251129856109616,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 0 equal to 0?,Yes,-4.952366352081299,-4.835200309753418,-5.066058899402618,-4.678052591323852,0.11369254732131928,-0.15714771842956576,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 79?,No,-4.817812919616699,-4.323904991149902,-5.066058899402618,-4.678052591323852,0.2482459797859189,0.35414760017394986,No,True,No,True
Arithmetic,1_digit_addition,'',Is 9 plus 7 equal to 16?,Yes,-4.882070064544678,-4.449912071228027,-5.066058899402618,-4.678052591323852,0.18398883485794038,0.22814052009582486,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 6 equal to 40?,No,-4.808875560760498,-4.631271839141846,-5.066058899402618,-4.678052591323852,0.25718333864212006,0.0467807521820065,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 5 equal to 15?,Yes,-4.9728779792785645,-4.917178153991699,-5.066058899402618,-4.678052591323852,0.09318092012405366,-0.239125562667847,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 6?,No,-5.060110092163086,-4.566155433654785,-5.066058899402618,-4.678052591323852,0.005948807239532172,0.11189715766906705,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 21 minus 31 equal to 924?,No,-5.148629665374756,-4.59606409072876,-5.066058899402618,-4.678052591323852,-0.08257076597213775,0.08198850059509244,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 7 equal to 91?,No,-4.64390230178833,-4.4662251472473145,-5.066058899402618,-4.678052591323852,0.42215659761428803,0.21182744407653775,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 27 plus 74 equal to 579?,No,-5.204710006713867,-4.71325159072876,-5.066058899402618,-4.678052591323852,-0.13865110731124908,-0.03519899940490756,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 4 equal to 32?,Yes,-4.833074569702148,-4.656805038452148,-5.066058899402618,-4.678052591323852,0.23298432970046967,0.021247552871703768,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 98 times 32 equal to 3136?,Yes,-5.196333408355713,-4.775022506713867,-5.066058899402618,-4.678052591323852,-0.13027450895309478,-0.09696991539001498,No,False,No,False
Arithmetic,2_digit_addition,'',Is 37 plus 36 equal to 79?,No,-4.79051399230957,-4.423252105712891,-5.066058899402618,-4.678052591323852,0.2755449070930478,0.2548004856109616,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 94 plus 61 equal to 933?,No,-4.856512069702148,-4.492742538452148,-5.066058899402618,-4.678052591323852,0.20954682970046967,0.18531005287170377,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 62 times 59 equal to 3275?,No,-4.973646640777588,-4.802165985107422,-5.066058899402618,-4.678052591323852,0.09241225862503022,-0.12411339378356967,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 79 times 91 equal to 7189?,Yes,-5.089439868927002,-4.802165985107422,-5.066058899402618,-4.678052591323852,-0.023380969524383843,-0.12411339378356967,No,False,Yes,True
Arithmetic,2_digit_multiplication,'',Is 16 times 33 equal to 391?,No,-5.116798400878906,-4.7552876472473145,-5.066058899402618,-4.678052591323852,-0.05073950147628814,-0.07723505592346225,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 22 times 75 equal to 1257?,No,-5.177291870117188,-4.876585006713867,-5.066058899402618,-4.678052591323852,-0.11123297071457028,-0.19853241539001498,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 6 equal to 9?,No,-4.968007564544678,-4.536279678344727,-5.066058899402618,-4.678052591323852,0.09805133485794038,0.14177291297912564,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 5 equal to -5?,Yes,-5.61355447769165,-5.07359790802002,-5.066058899402618,-4.678052591323852,-0.5474955782890323,-0.3955453166961682,No,False,No,False
Arithmetic,1_digit_addition,'',Is 7 plus 1 equal to 4?,No,-5.039209842681885,-4.795230865478516,-5.066058899402618,-4.678052591323852,0.026849056720733344,-0.11717827415466342,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 60 minus 50 equal to 10?,Yes,-5.120083332061768,-4.626461505889893,-5.066058899402618,-4.678052591323852,-0.05402443265914947,0.05159108543395963,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 1?,Yes,-5.30015230178833,-4.7474751472473145,-5.066058899402618,-4.678052591323852,-0.23409340238571197,-0.06942255592346225,No,False,No,False
Arithmetic,2_digit_addition,'',Is 13 plus 50 equal to 86?,No,-4.929278373718262,-4.434930801391602,-5.066058899402618,-4.678052591323852,0.1367805256843564,0.24312178993225064,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 11 times 81 equal to 652?,No,-4.99546480178833,-4.758367538452148,-5.066058899402618,-4.678052591323852,0.07059409761428803,-0.08031494712829623,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 54 plus 42 equal to 96?,Yes,-4.534365653991699,-4.164268970489502,-5.066058899402618,-4.678052591323852,0.5316932454109189,0.5137836208343503,No,False,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 9 equal to 22?,No,-5.2153401374816895,-4.535333156585693,-5.066058899402618,-4.678052591323852,-0.14928123807907134,0.14271943473815885,No,True,No,True
Arithmetic,1_digit_addition,'',Is 7 plus 0 equal to 7?,Yes,-5.221645832061768,-4.85543155670166,-5.066058899402618,-4.678052591323852,-0.15558693265914947,-0.17737896537780795,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 5 plus 6 equal to 95?,No,-4.7882232666015625,-4.2915778160095215,-5.066058899402618,-4.678052591323852,0.2778356328010556,0.3864747753143307,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 1 equal to 6?,Yes,-4.763388156890869,-4.895144462585449,-5.066058899402618,-4.678052591323852,0.30267074251174897,-0.217091871261597,Yes,True,Yes,True
Arithmetic,1_digit_addition,'',Is 2 plus 1 equal to 6?,No,-5.047067165374756,-4.865752696990967,-5.066058899402618,-4.678052591323852,0.01899173402786225,-0.1877001056671146,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 5 equal to 3?,Yes,-5.343360900878906,-4.7931904792785645,-5.066058899402618,-4.678052591323852,-0.27730200147628814,-0.11513788795471225,No,False,No,False
Arithmetic,2_digit_addition,'',Is 35 plus 41 equal to 76?,Yes,-4.663979530334473,-4.231539726257324,-5.066058899402618,-4.678052591323852,0.40207936906814545,0.446512865066528,No,False,No,False
Arithmetic,2_digit_multiplication,'',Is 52 times 13 equal to 678?,No,-5.181326866149902,-4.758109092712402,-5.066058899402618,-4.678052591323852,-0.11526796674728423,-0.08005650138855014,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 80 times 84 equal to 6720?,Yes,-5.099166870117188,-4.7385029792785645,-5.066058899402618,-4.678052591323852,-0.03310797071457028,-0.06045038795471225,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 17 plus 95 equal to 221?,No,-4.992484092712402,-4.436757564544678,-5.066058899402618,-4.678052591323852,0.07357480669021577,0.24129502677917447,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 17 times 77 equal to 5736?,No,-5.095130920410156,-4.797022342681885,-5.066058899402618,-4.678052591323852,-0.02907202100753814,-0.11896975135803256,No,True,Yes,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 9 equal to -3?,Yes,-5.778957843780518,-4.981081962585449,-5.066058899402618,-4.678052591323852,-0.7128989443778995,-0.303029371261597,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 4 equal to 28?,No,-4.948208332061768,-4.829586505889893,-5.066058899402618,-4.678052591323852,0.11785056734085053,-0.15153391456604037,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 40 minus 80 equal to -40?,Yes,-5.469691753387451,-4.7934651374816895,-5.066058899402618,-4.678052591323852,-0.40363285398483306,-0.11541254615783725,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 7 equal to 20?,No,-5.245746612548828,-4.56450080871582,-5.066058899402618,-4.678052591323852,-0.17968771314621002,0.11355178260803189,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 6 equal to 69?,No,-5.299921035766602,-4.569923400878906,-5.066058899402618,-4.678052591323852,-0.23386213636398345,0.10812919044494596,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 41 minus 84 equal to -43?,Yes,-5.722625732421875,-4.993772506713867,-5.066058899402618,-4.678052591323852,-0.6565668330192569,-0.315719915390015,No,False,No,False
Arithmetic,2_digit_subtraction,'',Is 27 minus 44 equal to -17?,Yes,-5.835548400878906,-5.101153373718262,-5.066058899402618,-4.678052591323852,-0.7694895014762881,-0.4231007823944095,No,False,No,False
Arithmetic,1_digit_addition,'',Is 7 plus 6 equal to 21?,No,-5.091344356536865,-4.599918365478516,-5.066058899402618,-4.678052591323852,-0.025285457134247125,0.07813422584533658,No,True,No,True
Arithmetic,2_digit_subtraction,'',Is 44 minus 20 equal to 24?,Yes,-4.889190196990967,-4.396493911743164,-5.066058899402618,-4.678052591323852,0.1768687024116513,0.28155867958068814,No,False,No,False
Arithmetic,1_digit_addition,'',Is 1 plus 0 equal to 3?,No,-5.350825309753418,-5.168070793151856,-5.066058899402618,-4.678052591323852,-0.28476641035079986,-0.49001820182800415,No,True,Yes,False
Arithmetic,2_digit_subtraction,'',Is 56 minus 65 equal to 34?,No,-5.190212726593018,-4.639882564544678,-5.066058899402618,-4.678052591323852,-0.12415382719039947,0.03817002677917447,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 9 equal to 93?,No,-5.000555038452148,-4.319510459899902,-5.066058899402618,-4.678052591323852,0.06550386095046967,0.35854213142394986,No,True,No,True
Arithmetic,2_digit_addition,'',Is 21 plus 19 equal to 16?,No,-4.964053153991699,-4.530967712402344,-5.066058899402618,-4.678052591323852,0.10200574541091889,0.14708487892150846,No,True,No,True
Arithmetic,1_digit_addition,'',Is 0 plus 4 equal to 2?,No,-5.31667947769165,-4.957000732421875,-5.066058899402618,-4.678052591323852,-0.2506205782890323,-0.2789481410980228,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 0 times 7 equal to 9?,No,-5.137250900268555,-5.028683185577393,-5.066058899402618,-4.678052591323852,-0.07119200086593658,-0.3506305942535404,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 54 plus 37 equal to 91?,Yes,-4.442922592163086,-4.135950088500977,-5.066058899402618,-4.678052591323852,0.6231363072395322,0.5421025028228756,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 6 plus 1 equal to 7?,Yes,-5.299280643463135,-4.8678154945373535,-5.066058899402618,-4.678052591323852,-0.23322174406051666,-0.1897629032135013,No,False,No,False
Arithmetic,1_digit_addition,'',Is 0 plus 3 equal to 7?,No,-5.355438232421875,-4.929298400878906,-5.066058899402618,-4.678052591323852,-0.2893793330192569,-0.25124580955505404,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 71 times 95 equal to 6541?,No,-5.092366695404053,-4.795586109161377,-5.066058899402618,-4.678052591323852,-0.026307796001434625,-0.11753351783752475,No,True,Yes,False
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 20?,Yes,-5.017210006713867,-4.651553153991699,-5.066058899402618,-4.678052591323852,0.04884889268875092,0.026499437332152986,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 92?,No,-4.821897506713867,-4.51793909072876,-5.066058899402618,-4.678052591323852,0.24416139268875092,0.16011350059509244,No,True,Yes,False
Arithmetic,2_digit_addition,'',Is 36 plus 18 equal to 54?,Yes,-4.684206962585449,-4.31321382522583,-5.066058899402618,-4.678052591323852,0.3818519368171689,0.3648387660980221,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 7 plus 6 equal to 13?,Yes,-5.315395832061768,-4.760928153991699,-5.066058899402618,-4.678052591323852,-0.24933693265914947,-0.08287556266784701,No,False,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 3 equal to 5?,No,-5.257403373718262,-4.763681411743164,-5.066058899402618,-4.678052591323852,-0.1913444743156436,-0.08562882041931186,No,True,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 0 equal to 5?,No,-5.330837726593018,-4.842209339141846,-5.066058899402618,-4.678052591323852,-0.26477882719039947,-0.1641567478179935,No,True,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 3 equal to 26?,No,-4.865898609161377,-4.624590873718262,-5.066058899402618,-4.678052591323852,0.20016029024124116,0.053461717605590486,No,True,Yes,False
Arithmetic,2_digit_multiplication,'',Is 22 times 47 equal to 1034?,Yes,-5.27672290802002,-4.854458332061768,-5.066058899402618,-4.678052591323852,-0.2106640086174023,-0.17640574073791537,No,False,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 5 equal to 10?,Yes,-5.015103340148926,-4.961234092712402,-5.066058899402618,-4.678052591323852,0.05095555925369233,-0.28318150138855014,No,False,Yes,True
Arithmetic,1_digit_addition,'',Is 6 plus 9 equal to 15?,Yes,-5.01949405670166,-4.586143970489502,-5.066058899402618,-4.678052591323852,0.046564842700957954,0.09190862083435025,No,False,No,False
Arithmetic,2_digit_addition,'',Is 50 plus 92 equal to 175?,No,-4.9653401374816895,-4.407546520233154,-5.066058899402618,-4.678052591323852,0.10071876192092866,0.2705060710906979,No,True,No,True
Arithmetic,2_digit_multiplication,'',Is 24 times 78 equal to 1872?,Yes,-4.890817165374756,-4.71325159072876,-5.066058899402618,-4.678052591323852,0.17524173402786225,-0.03519899940490756,No,False,Yes,True
Arithmetic,2_digit_addition,'',Is 54 plus 13 equal to 67?,Yes,-4.65856409072876,-4.351280212402344,-5.066058899402618,-4.678052591323852,0.40749480867385834,0.32677237892150846,No,False,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 1 equal to 4?,Yes,-4.721645832061768,-4.853024005889893,-5.066058899402618,-4.678052591323852,0.34441306734085053,-0.17497141456604037,Yes,True,Yes,True
Arithmetic,2_digit_addition,'',Is 51 plus 58 equal to 387?,No,-4.915647506713867,-4.487490653991699,-5.066058899402618,-4.678052591323852,0.15041139268875092,0.190561937332153,No,True,No,True
